iid;id;gender;wave;round;position;positin1;partner;match;int_corr;samerace;age_o;race_o;pf_o_att;pf_o_sin;pf_o_int;pf_o_fun;pf_o_amb;pf_o_sha;dec_o;attr_o;sinc_o;intel_o;fun_o;amb_o;shar_o;like_o;prob_o;met_o;age;field;field_cd;undergra;race;imprace;income;goal;date;go_out;career;shar4_1;attr2_1;sinc2_1;intel2_1;fun2_1;amb2_1;shar2_1;attr3_1;sinc3_1;fun3_1;intel3_1;amb3_1;attr5_1;sinc5_1;intel5_1;fun5_1;amb5_1;dec;attr;sinc;intel;fun;amb;shar;like;prob;met;match_es;attr1_s;sinc1_s;intel1_s;fun1_s;amb1_s;shar1_s;attr3_s;sinc3_s;intel3_s;fun3_s;amb3_s;satis_2;attr7_2;sinc7_2;intel7_2;fun7_2;amb7_2;shar7_2;attr1_2;sinc1_2;intel1_2;fun1_2;amb1_2;shar1_2;attr4_2;sinc4_2;intel4_2;fun4_2;amb4_2;shar4_2;attr2_2;sinc2_2;intel2_2;fun2_2;amb2_2;shar2_2;attr3_2;sinc3_2;intel3_2;fun3_2;amb3_2;attr5_2;sinc5_2;intel5_2;fun5_2;date_3;attr1_3;sinc1_3;intel1_3;fun1_3;amb1_3;shar1_3;attr7_3;sinc7_3;intel7_3;fun7_3;amb7_3;shar7_3;attr4_3;sinc4_3;intel4_3;fun4_3;amb4_3;shar4_3;attr2_3;sinc2_3;intel2_3;fun2_3;amb2_3;shar2_3;attr3_3;sinc3_3;intel3_3;fun3_3;amb3_3;attr5_3;sinc5_3;intel5_3;fun5_3;amb5_3
159;2;1;7;16;12;8;11;0;0.58;0;27;4;14.00;20.00;20.00;14.00;18.00;14.00;0;4.00;6.00;5.00;4.00;;;5.00;6.00;2;28;Physics;10.00;;2;7;;1;6;2;Academic;5;14.81;18.52;18.52;16.67;14.81;16.67;5;9;8;9;7;;;;;;0;7.00;7.00;7.00;5.00;;3.00;5.00;5.00;0;3.00;17.02;21.28;19.15;14.89;14.89;12.77;6.00;9.00;9.00;8;8;8;;;;;;;16.67;18.75;18.75;16.67;14.58;14.58;9;8;6;9;5;7;15.38;19.23;17.31;15.38;17.31;15.38;7;9;9;8;8;;;;;0;14.29;18.37;18.37;18.37;16.33;14.29;;;;;;;9;7;7;8;7;8;9;9;7;8;9;;6;12;9;8;9;;;;;
159;2;1;7;16;11;8;12;1;0.44;0;28;4;9.76;19.51;19.51;14.63;19.51;17.07;1;5.00;5.00;6.00;8.00;;5.00;5.00;5.00;2;28;Physics;10.00;;2;7;;1;6;2;Academic;5;14.81;18.52;18.52;16.67;14.81;16.67;5;9;8;9;7;;;;;;1;7.00;7.00;7.00;6.00;6.00;5.00;7.00;8.00;0;3.00;17.02;21.28;19.15;14.89;14.89;12.77;6.00;9.00;9.00;8;8;8;;;;;;;16.67;18.75;18.75;16.67;14.58;14.58;9;8;6;9;5;7;15.38;19.23;17.31;15.38;17.31;15.38;7;9;9;8;8;;;;;0;14.29;18.37;18.37;18.37;16.33;14.29;;;;;;;9;7;7;8;7;8;9;9;7;8;9;;6;12;9;8;9;;;;;
159;2;1;7;16;15;8;13;0;0.46;1;27;2;15.38;17.31;17.31;17.31;17.31;15.38;0;6.00;8.00;9.00;8.00;9.00;5.00;7.00;5.00;2;28;Physics;10.00;;2;7;;1;6;2;Academic;5;14.81;18.52;18.52;16.67;14.81;16.67;5;9;8;9;7;;;;;;1;7.00;8.00;7.00;7.00;8.00;6.00;7.00;6.00;0;3.00;17.02;21.28;19.15;14.89;14.89;12.77;6.00;9.00;9.00;8;8;8;;;;;;;16.67;18.75;18.75;16.67;14.58;14.58;9;8;6;9;5;7;15.38;19.23;17.31;15.38;17.31;15.38;7;9;9;8;8;;;;;0;14.29;18.37;18.37;18.37;16.33;14.29;;;;;;;9;7;7;8;7;8;9;9;7;8;9;;6;12;9;8;9;;;;;
159;2;1;7;16;5;8;14;0;0.59;1;27;2;15.09;18.87;18.87;16.98;16.98;13.21;0;1.00;4.00;6.00;3.00;6.00;2.00;1.00;3.00;2;28;Physics;10.00;;2;7;;1;6;2;Academic;5;14.81;18.52;18.52;16.67;14.81;16.67;5;9;8;9;7;;;;;;1;7.00;9.00;8.00;7.00;5.00;;7.00;4.00;0;3.00;17.02;21.28;19.15;14.89;14.89;12.77;6.00;9.00;9.00;8;8;8;;;;;;;16.67;18.75;18.75;16.67;14.58;14.58;9;8;6;9;5;7;15.38;19.23;17.31;15.38;17.31;15.38;7;9;9;8;8;;;;;0;14.29;18.37;18.37;18.37;16.33;14.29;;;;;;;9;7;7;8;7;8;9;9;7;8;9;;6;12;9;8;9;;;;;
159;2;1;7;16;7;8;15;0;0.40;0;30;1;14.00;18.00;16.00;18.00;18.00;16.00;0;3.00;10.00;10.00;6.00;10.00;3.00;3.00;3.00;2;28;Physics;10.00;;2;7;;1;6;2;Academic;5;14.81;18.52;18.52;16.67;14.81;16.67;5;9;8;9;7;;;;;;0;6.00;7.00;7.00;5.00;5.00;;5.00;3.00;0;3.00;17.02;21.28;19.15;14.89;14.89;12.77;6.00;9.00;9.00;8;8;8;;;;;;;16.67;18.75;18.75;16.67;14.58;14.58;9;8;6;9;5;7;15.38;19.23;17.31;15.38;17.31;15.38;7;9;9;8;8;;;;;0;14.29;18.37;18.37;18.37;16.33;14.29;;;;;;;9;7;7;8;7;8;9;9;7;8;9;;6;12;9;8;9;;;;;
159;2;1;7;16;16;8;16;0;0.12;0;28;4;14.29;16.33;16.33;18.37;18.37;16.33;0;2.00;6.00;6.00;6.00;5.00;4.00;3.00;5.00;2;28;Physics;10.00;;2;7;;1;6;2;Academic;5;14.81;18.52;18.52;16.67;14.81;16.67;5;9;8;9;7;;;;;;0;6.00;10.00;6.00;6.00;;;5.00;1.00;0;3.00;17.02;21.28;19.15;14.89;14.89;12.77;6.00;9.00;9.00;8;8;8;;;;;;;16.67;18.75;18.75;16.67;14.58;14.58;9;8;6;9;5;7;15.38;19.23;17.31;15.38;17.31;15.38;7;9;9;8;8;;;;;0;14.29;18.37;18.37;18.37;16.33;14.29;;;;;;;9;7;7;8;7;8;9;9;7;8;9;;6;12;9;8;9;;;;;
160;3;1;7;16;9;3;1;0;-0.15;0;24;2;14.29;14.29;21.43;21.43;19.05;9.52;1;8.00;8.00;8.00;8.00;10.00;6.00;8.00;7.00;2;29;Business/ Finance/ Real Estate;8.00;;1;3;28,240.00;2;5;2;Real Estate/ Private Equity;7;14.29;20.41;16.33;16.33;18.37;14.29;8;8;9;8;9;;;;;;0;6.00;9.00;8.00;7.00;9.00;;6.00;7.00;0;4.00;17.78;15.56;17.78;17.78;15.56;15.56;8.00;8.00;8.00;9;9;6;;;;;;;17.31;19.23;17.31;15.38;15.38;15.38;8;7;8;7;9;8;13.46;19.23;17.31;15.38;19.23;15.38;8;8;8;9;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
160;3;1;7;16;10;3;2;0;0.01;0;33;2;8.33;20.83;20.83;14.58;16.67;18.75;0;5.00;5.00;7.00;8.00;7.00;4.00;5.00;5.00;2;29;Business/ Finance/ Real Estate;8.00;;1;3;28,240.00;2;5;2;Real Estate/ Private Equity;7;14.29;20.41;16.33;16.33;18.37;14.29;8;8;9;8;9;;;;;;0;4.00;9.00;7.00;5.00;8.00;3.00;4.00;5.00;0;4.00;17.78;15.56;17.78;17.78;15.56;15.56;8.00;8.00;8.00;9;9;6;;;;;;;17.31;19.23;17.31;15.38;15.38;15.38;8;7;8;7;9;8;13.46;19.23;17.31;15.38;19.23;15.38;8;8;8;9;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
160;3;1;7;16;13;3;3;0;0.64;0;23;2;16.00;16.00;16.00;18.00;18.00;16.00;0;7.00;8.00;8.00;8.00;8.00;7.00;7.00;7.00;2;29;Business/ Finance/ Real Estate;8.00;;1;3;28,240.00;2;5;2;Real Estate/ Private Equity;7;14.29;20.41;16.33;16.33;18.37;14.29;8;8;9;8;9;;;;;;0;6.00;8.00;9.00;9.00;9.00;7.00;7.00;6.00;0;4.00;17.78;15.56;17.78;17.78;15.56;15.56;8.00;8.00;8.00;9;9;6;;;;;;;17.31;19.23;17.31;15.38;15.38;15.38;8;7;8;7;9;8;13.46;19.23;17.31;15.38;19.23;15.38;8;8;8;9;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
160;3;1;7;16;14;3;4;0;-0.18;0;24;2;11.36;18.18;22.73;18.18;11.36;18.18;0;8.00;10.00;7.00;10.00;7.00;5.00;7.00;5.00;2;29;Business/ Finance/ Real Estate;8.00;;1;3;28,240.00;2;5;2;Real Estate/ Private Equity;7;14.29;20.41;16.33;16.33;18.37;14.29;8;8;9;8;9;;;;;;0;4.00;8.00;9.00;4.00;10.00;3.00;5.00;5.00;0;4.00;17.78;15.56;17.78;17.78;15.56;15.56;8.00;8.00;8.00;9;9;6;;;;;;;17.31;19.23;17.31;15.38;15.38;15.38;8;7;8;7;9;8;13.46;19.23;17.31;15.38;19.23;15.38;8;8;8;9;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
160;3;1;7;16;4;3;5;0;-0.04;0;36;2;18.18;18.18;18.18;18.18;13.64;13.64;0;8.00;10.00;7.00;8.00;8.00;;7.00;8.00;2;29;Business/ Finance/ Real Estate;8.00;;1;3;28,240.00;2;5;2;Real Estate/ Private Equity;7;14.29;20.41;16.33;16.33;18.37;14.29;8;8;9;8;9;;;;;;0;5.00;8.00;;6.00;7.00;;4.00;4.00;0;4.00;17.78;15.56;17.78;17.78;15.56;15.56;8.00;8.00;8.00;9;9;6;;;;;;;17.31;19.23;17.31;15.38;15.38;15.38;8;7;8;7;9;8;13.46;19.23;17.31;15.38;19.23;15.38;8;8;8;9;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
160;3;1;7;16;3;3;6;1;0.25;0;26;4;18.00;18.00;20.00;18.00;16.00;10.00;1;8.00;6.00;7.00;8.00;9.00;7.00;8.00;10.00;1;29;Business/ Finance/ Real Estate;8.00;;1;3;28,240.00;2;5;2;Real Estate/ Private Equity;7;14.29;20.41;16.33;16.33;18.37;14.29;8;8;9;8;9;;;;;;1;8.00;10.00;9.00;8.00;8.00;7.00;6.00;8.00;1;4.00;17.78;15.56;17.78;17.78;15.56;15.56;8.00;8.00;8.00;9;9;6;;;;;;;17.31;19.23;17.31;15.38;15.38;15.38;8;7;8;7;9;8;13.46;19.23;17.31;15.38;19.23;15.38;8;8;8;9;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
160;3;1;7;16;2;3;7;0;-0.16;0;27;4;15.09;16.98;16.98;18.87;18.87;13.21;0;7.00;5.00;7.00;8.00;8.00;6.00;5.00;1.00;1;29;Business/ Finance/ Real Estate;8.00;;1;3;28,240.00;2;5;2;Real Estate/ Private Equity;7;14.29;20.41;16.33;16.33;18.37;14.29;8;8;9;8;9;;;;;;1;7.00;8.00;8.00;8.00;8.00;7.00;7.00;7.00;0;4.00;17.78;15.56;17.78;17.78;15.56;15.56;8.00;8.00;8.00;9;9;6;;;;;;;17.31;19.23;17.31;15.38;15.38;15.38;8;7;8;7;9;8;13.46;19.23;17.31;15.38;19.23;15.38;8;8;8;9;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
160;3;1;7;16;1;3;8;1;-0.03;0;28;2;8.51;19.15;19.15;19.15;19.15;14.89;1;9.00;7.00;8.00;8.00;8.00;6.00;8.00;6.00;2;29;Business/ Finance/ Real Estate;8.00;;1;3;28,240.00;2;5;2;Real Estate/ Private Equity;7;14.29;20.41;16.33;16.33;18.37;14.29;8;8;9;8;9;;;;;;1;6.00;9.00;9.00;6.00;8.00;;5.00;5.00;0;4.00;17.78;15.56;17.78;17.78;15.56;15.56;8.00;8.00;8.00;9;9;6;;;;;;;17.31;19.23;17.31;15.38;15.38;15.38;8;7;8;7;9;8;13.46;19.23;17.31;15.38;19.23;15.38;8;8;8;9;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
160;3;1;7;16;8;3;9;0;0.11;0;31;2;12.00;20.00;20.00;20.00;14.00;14.00;0;9.00;7.00;7.00;7.00;7.00;2.00;7.00;1.00;2;29;Business/ Finance/ Real Estate;8.00;;1;3;28,240.00;2;5;2;Real Estate/ Private Equity;7;14.29;20.41;16.33;16.33;18.37;14.29;8;8;9;8;9;;;;;;1;7.00;10.00;9.00;8.00;8.00;3.00;7.00;7.00;0;4.00;17.78;15.56;17.78;17.78;15.56;15.56;8.00;8.00;8.00;9;9;6;;;;;;;17.31;19.23;17.31;15.38;15.38;15.38;8;7;8;7;9;8;13.46;19.23;17.31;15.38;19.23;15.38;8;8;8;9;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
160;3;1;7;16;6;3;10;0;0.08;0;28;2;14.55;16.36;18.18;18.18;16.36;16.36;0;8.00;6.00;8.00;7.00;7.00;6.00;6.00;7.00;2;29;Business/ Finance/ Real Estate;8.00;;1;3;28,240.00;2;5;2;Real Estate/ Private Equity;7;14.29;20.41;16.33;16.33;18.37;14.29;8;8;9;8;9;;;;;;1;8.00;8.00;;8.00;7.00;8.00;8.00;7.00;0;4.00;17.78;15.56;17.78;17.78;15.56;15.56;8.00;8.00;8.00;9;9;6;;;;;;;17.31;19.23;17.31;15.38;15.38;15.38;8;7;8;7;9;8;13.46;19.23;17.31;15.38;19.23;15.38;8;8;8;9;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
160;3;1;7;16;12;3;11;0;-0.01;0;27;4;14.00;20.00;20.00;14.00;18.00;14.00;0;6.00;8.00;7.00;7.00;7.00;4.00;6.00;5.00;2;29;Business/ Finance/ Real Estate;8.00;;1;3;28,240.00;2;5;2;Real Estate/ Private Equity;7;14.29;20.41;16.33;16.33;18.37;14.29;8;8;9;8;9;;;;;;0;7.00;9.00;10.00;6.00;9.00;3.00;5.00;5.00;0;4.00;17.78;15.56;17.78;17.78;15.56;15.56;8.00;8.00;8.00;9;9;6;;;;;;;17.31;19.23;17.31;15.38;15.38;15.38;8;7;8;7;9;8;13.46;19.23;17.31;15.38;19.23;15.38;8;8;8;9;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
160;3;1;7;16;11;3;12;0;0.30;0;28;4;9.76;19.51;19.51;14.63;19.51;17.07;0;5.00;6.00;6.00;6.00;6.00;;5.00;5.00;2;29;Business/ Finance/ Real Estate;8.00;;1;3;28,240.00;2;5;2;Real Estate/ Private Equity;7;14.29;20.41;16.33;16.33;18.37;14.29;8;8;9;8;9;;;;;;0;7.00;9.00;8.00;6.00;7.00;2.00;4.00;4.00;0;4.00;17.78;15.56;17.78;17.78;15.56;15.56;8.00;8.00;8.00;9;9;6;;;;;;;17.31;19.23;17.31;15.38;15.38;15.38;8;7;8;7;9;8;13.46;19.23;17.31;15.38;19.23;15.38;8;8;8;9;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
160;3;1;7;16;15;3;13;0;0.57;0;27;2;15.38;17.31;17.31;17.31;17.31;15.38;0;9.00;9.00;9.00;9.00;9.00;9.00;8.00;5.00;1;29;Business/ Finance/ Real Estate;8.00;;1;3;28,240.00;2;5;2;Real Estate/ Private Equity;7;14.29;20.41;16.33;16.33;18.37;14.29;8;8;9;8;9;;;;;;1;8.00;8.00;8.00;7.00;8.00;7.00;7.00;5.00;0;4.00;17.78;15.56;17.78;17.78;15.56;15.56;8.00;8.00;8.00;9;9;6;;;;;;;17.31;19.23;17.31;15.38;15.38;15.38;8;7;8;7;9;8;13.46;19.23;17.31;15.38;19.23;15.38;8;8;8;9;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
160;3;1;7;16;5;3;14;0;0.10;0;27;2;15.09;18.87;18.87;16.98;16.98;13.21;0;7.00;7.00;6.00;7.00;6.00;6.00;6.00;5.00;2;29;Business/ Finance/ Real Estate;8.00;;1;3;28,240.00;2;5;2;Real Estate/ Private Equity;7;14.29;20.41;16.33;16.33;18.37;14.29;8;8;9;8;9;;;;;;0;7.00;8.00;8.00;8.00;;;6.00;7.00;0;4.00;17.78;15.56;17.78;17.78;15.56;15.56;8.00;8.00;8.00;9;9;6;;;;;;;17.31;19.23;17.31;15.38;15.38;15.38;8;7;8;7;9;8;13.46;19.23;17.31;15.38;19.23;15.38;8;8;8;9;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
160;3;1;7;16;7;3;15;1;-0.03;1;30;1;14.00;18.00;16.00;18.00;18.00;16.00;1;7.00;10.00;10.00;9.00;10.00;10.00;8.00;10.00;1;29;Business/ Finance/ Real Estate;8.00;;1;3;28,240.00;2;5;2;Real Estate/ Private Equity;7;14.29;20.41;16.33;16.33;18.37;14.29;8;8;9;8;9;;;;;;1;8.00;10.00;8.00;9.00;9.00;10.00;8.00;9.00;1;4.00;17.78;15.56;17.78;17.78;15.56;15.56;8.00;8.00;8.00;9;9;6;;;;;;;17.31;19.23;17.31;15.38;15.38;15.38;8;7;8;7;9;8;13.46;19.23;17.31;15.38;19.23;15.38;8;8;8;9;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
160;3;1;7;16;16;3;16;0;0.42;0;28;4;14.29;16.33;16.33;18.37;18.37;16.33;0;7.00;6.00;7.00;10.00;9.00;8.00;7.00;8.00;1;29;Business/ Finance/ Real Estate;8.00;;1;3;28,240.00;2;5;2;Real Estate/ Private Equity;7;14.29;20.41;16.33;16.33;18.37;14.29;8;8;9;8;9;;;;;;1;10.00;8.00;8.00;9.00;9.00;8.00;8.00;7.00;1;4.00;17.78;15.56;17.78;17.78;15.56;15.56;8.00;8.00;8.00;9;9;6;;;;;;;17.31;19.23;17.31;15.38;15.38;15.38;8;7;8;7;9;8;13.46;19.23;17.31;15.38;19.23;15.38;8;8;8;9;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
161;4;1;7;16;9;7;1;0;-0.01;1;24;2;14.29;14.29;21.43;21.43;19.05;9.52;1;10.00;10.00;9.00;8.00;8.00;7.00;9.00;8.00;2;22;Biochemistry;10.00;;2;6;53,771.00;2;4;2;undecided;7;14.55;18.18;18.18;16.36;18.18;14.55;8;7;9;9;7;;;;;;0;8.00;7.00;8.00;7.00;6.00;4.00;7.00;6.00;0;;20.00;20.00;15.56;20.00;13.33;11.11;8.00;6.00;9.00;10;6;4;;;;;;;16.00;18.00;18.00;20.00;12.00;16.00;8;8;9;9;5;9;14.55;18.18;16.36;18.18;16.36;16.36;8;8;10;10;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
161;4;1;7;16;10;7;2;0;-0.15;1;33;2;8.33;20.83;20.83;14.58;16.67;18.75;1;5.00;6.00;8.00;9.00;8.00;6.00;8.00;5.00;2;22;Biochemistry;10.00;;2;6;53,771.00;2;4;2;undecided;7;14.55;18.18;18.18;16.36;18.18;14.55;8;7;9;9;7;;;;;;0;5.00;10.00;8.00;5.00;10.00;6.00;4.00;5.00;0;;20.00;20.00;15.56;20.00;13.33;11.11;8.00;6.00;9.00;10;6;4;;;;;;;16.00;18.00;18.00;20.00;12.00;16.00;8;8;9;9;5;9;14.55;18.18;16.36;18.18;16.36;16.36;8;8;10;10;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
161;4;1;7;16;13;7;3;0;0.44;1;23;2;16.00;16.00;16.00;18.00;18.00;16.00;1;8.00;8.00;8.00;10.00;7.00;9.00;9.00;5.00;1;22;Biochemistry;10.00;;2;6;53,771.00;2;4;2;undecided;7;14.55;18.18;18.18;16.36;18.18;14.55;8;7;9;9;7;;;;;;0;6.00;8.00;10.00;9.00;3.00;1.00;5.00;3.00;1;;20.00;20.00;15.56;20.00;13.33;11.11;8.00;6.00;9.00;10;6;4;;;;;;;16.00;18.00;18.00;20.00;12.00;16.00;8;8;9;9;5;9;14.55;18.18;16.36;18.18;16.36;16.36;8;8;10;10;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
161;4;1;7;16;14;7;4;0;-0.29;1;24;2;11.36;18.18;22.73;18.18;11.36;18.18;1;10.00;9.00;9.00;9.00;8.00;7.00;9.00;1.00;1;22;Biochemistry;10.00;;2;6;53,771.00;2;4;2;undecided;7;14.55;18.18;18.18;16.36;18.18;14.55;8;7;9;9;7;;;;;;0;6.00;8.00;10.00;7.00;5.00;3.00;4.00;2.00;1;;20.00;20.00;15.56;20.00;13.33;11.11;8.00;6.00;9.00;10;6;4;;;;;;;16.00;18.00;18.00;20.00;12.00;16.00;8;8;9;9;5;9;14.55;18.18;16.36;18.18;16.36;16.36;8;8;10;10;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
161;4;1;7;16;4;7;5;0;-0.15;1;36;2;18.18;18.18;18.18;18.18;13.64;13.64;0;6.00;8.00;8.00;;;;6.00;3.00;2;22;Biochemistry;10.00;;2;6;53,771.00;2;4;2;undecided;7;14.55;18.18;18.18;16.36;18.18;14.55;8;7;9;9;7;;;;;;0;5.00;6.00;7.00;4.00;5.00;5.00;4.00;3.00;0;;20.00;20.00;15.56;20.00;13.33;11.11;8.00;6.00;9.00;10;6;4;;;;;;;16.00;18.00;18.00;20.00;12.00;16.00;8;8;9;9;5;9;14.55;18.18;16.36;18.18;16.36;16.36;8;8;10;10;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
161;4;1;7;16;3;7;6;0;0.17;0;26;4;18.00;18.00;20.00;18.00;16.00;10.00;1;7.00;6.00;7.00;6.00;6.00;5.00;6.00;6.00;2;22;Biochemistry;10.00;;2;6;53,771.00;2;4;2;undecided;7;14.55;18.18;18.18;16.36;18.18;14.55;8;7;9;9;7;;;;;;0;7.00;8.00;9.00;10.00;6.00;6.00;4.00;3.00;0;;20.00;20.00;15.56;20.00;13.33;11.11;8.00;6.00;9.00;10;6;4;;;;;;;16.00;18.00;18.00;20.00;12.00;16.00;8;8;9;9;5;9;14.55;18.18;16.36;18.18;16.36;16.36;8;8;10;10;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
161;4;1;7;16;2;7;7;0;-0.19;0;27;4;15.09;16.98;16.98;18.87;18.87;13.21;0;5.00;8.00;8.00;5.00;5.00;1.00;4.00;1.00;2;22;Biochemistry;10.00;;2;6;53,771.00;2;4;2;undecided;7;14.55;18.18;18.18;16.36;18.18;14.55;8;7;9;9;7;;;;;;0;6.00;6.00;8.00;5.00;7.00;5.00;5.00;4.00;0;;20.00;20.00;15.56;20.00;13.33;11.11;8.00;6.00;9.00;10;6;4;;;;;;;16.00;18.00;18.00;20.00;12.00;16.00;8;8;9;9;5;9;14.55;18.18;16.36;18.18;16.36;16.36;8;8;10;10;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
161;4;1;7;16;1;7;8;0;-0.11;1;28;2;8.51;19.15;19.15;19.15;19.15;14.89;0;8.00;6.00;8.00;8.00;6.00;8.00;7.00;3.00;2;22;Biochemistry;10.00;;2;6;53,771.00;2;4;2;undecided;7;14.55;18.18;18.18;16.36;18.18;14.55;8;7;9;9;7;;;;;;0;7.00;6.00;7.00;5.00;8.00;7.00;7.00;5.00;0;;20.00;20.00;15.56;20.00;13.33;11.11;8.00;6.00;9.00;10;6;4;;;;;;;16.00;18.00;18.00;20.00;12.00;16.00;8;8;9;9;5;9;14.55;18.18;16.36;18.18;16.36;16.36;8;8;10;10;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
161;4;1;7;16;8;7;9;0;0.20;1;31;2;12.00;20.00;20.00;20.00;14.00;14.00;0;8.00;5.00;8.00;8.00;8.00;7.00;7.00;2.00;2;22;Biochemistry;10.00;;2;6;53,771.00;2;4;2;undecided;7;14.55;18.18;18.18;16.36;18.18;14.55;8;7;9;9;7;;;;;;0;8.00;8.00;10.00;8.00;6.00;5.00;6.00;3.00;0;;20.00;20.00;15.56;20.00;13.33;11.11;8.00;6.00;9.00;10;6;4;;;;;;;16.00;18.00;18.00;20.00;12.00;16.00;8;8;9;9;5;9;14.55;18.18;16.36;18.18;16.36;16.36;8;8;10;10;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
161;4;1;7;16;6;7;10;0;-0.35;1;28;2;14.55;16.36;18.18;18.18;16.36;16.36;0;9.00;7.00;8.00;8.00;7.00;7.00;9.00;8.00;2;22;Biochemistry;10.00;;2;6;53,771.00;2;4;2;undecided;7;14.55;18.18;18.18;16.36;18.18;14.55;8;7;9;9;7;;;;;;1;10.00;8.00;8.00;9.00;8.00;5.00;8.00;4.00;0;;20.00;20.00;15.56;20.00;13.33;11.11;8.00;6.00;9.00;10;6;4;;;;;;;16.00;18.00;18.00;20.00;12.00;16.00;8;8;9;9;5;9;14.55;18.18;16.36;18.18;16.36;16.36;8;8;10;10;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
161;4;1;7;16;12;7;11;0;-0.32;0;27;4;14.00;20.00;20.00;14.00;18.00;14.00;1;8.00;8.00;8.00;8.00;9.00;9.00;8.00;7.00;2;22;Biochemistry;10.00;;2;6;53,771.00;2;4;2;undecided;7;14.55;18.18;18.18;16.36;18.18;14.55;8;7;9;9;7;;;;;;0;7.00;10.00;9.00;6.00;5.00;2.00;6.00;5.00;0;;20.00;20.00;15.56;20.00;13.33;11.11;8.00;6.00;9.00;10;6;4;;;;;;;16.00;18.00;18.00;20.00;12.00;16.00;8;8;9;9;5;9;14.55;18.18;16.36;18.18;16.36;16.36;8;8;10;10;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
161;4;1;7;16;11;7;12;0;0.20;0;28;4;9.76;19.51;19.51;14.63;19.51;17.07;1;7.00;7.00;7.00;7.00;;6.00;5.00;5.00;2;22;Biochemistry;10.00;;2;6;53,771.00;2;4;2;undecided;7;14.55;18.18;18.18;16.36;18.18;14.55;8;7;9;9;7;;;;;;0;7.00;9.00;6.00;6.00;5.00;3.00;5.00;3.00;0;;20.00;20.00;15.56;20.00;13.33;11.11;8.00;6.00;9.00;10;6;4;;;;;;;16.00;18.00;18.00;20.00;12.00;16.00;8;8;9;9;5;9;14.55;18.18;16.36;18.18;16.36;16.36;8;8;10;10;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
161;4;1;7;16;15;7;13;1;0.51;1;27;2;15.38;17.31;17.31;17.31;17.31;15.38;1;10.00;8.00;9.00;9.00;8.00;6.00;8.00;5.00;2;22;Biochemistry;10.00;;2;6;53,771.00;2;4;2;undecided;7;14.55;18.18;18.18;16.36;18.18;14.55;8;7;9;9;7;;;;;;1;9.00;9.00;8.00;9.00;7.00;6.00;8.00;8.00;0;;20.00;20.00;15.56;20.00;13.33;11.11;8.00;6.00;9.00;10;6;4;;;;;;;16.00;18.00;18.00;20.00;12.00;16.00;8;8;9;9;5;9;14.55;18.18;16.36;18.18;16.36;16.36;8;8;10;10;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
